product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-272777,3969359533815145187,Bluetooth Speaker,1465.45,2233.98,SKU-2821482,2920,46,SUP-7073,6.51,697x196x67cm,False,2024-12-19
PROD-418151,2743259827567463950,Wireless Bluetooth Headphones,1856.15,227.3,SKU-5160455,8012,85,SUP-7626,21.34,2x811x76cm,True,2023-07-10
PROD-657406,6137649250647714425,Portable Phone Charger,4558.17,2917.28,SKU-8611675,6832,69,SUP-9796,11.46,44x64x0cm,True,2020-02-05
PROD-757780,2819030993372495833,Wireless Bluetooth Headphones,2574.75,2124.63,SKU-5280371,5206,67,SUP-2250,48.23,446x29x54cm,False,2022-03-31
PROD-897079,8976663767512679824,Bluetooth Speaker,1751.99,849.82,SKU-2622892,4313,30,SUP-1015,38.43,79x21x533cm,False,2021-07-15
PROD-496299,1450026609641595827,Wireless Bluetooth Headphones,3830.81,1906.78,SKU-8695214,973,96,SUP-1496,3.05,38x9x7cm,True,2020-03-09
PROD-626417,5290087975550502508,Standing Desk Converter,1455.1,1915.59,SKU-4269743,9271,6,SUP-8631,14.39,384x2x63cm,True,2023-08-11
PROD-581476,8733592295587893300,Stainless Steel Water Bottle,3925.73,2699.02,SKU-4019172,4715,76,SUP-8422,10.09,11x41x020cm,False,2020-06-19
PROD-923819,4959096421203035600,Air Purifier HEPA,4506.68,236.89,SKU-2327909,2026,73,SUP-9501,7.39,8x543x52cm,True,2021-12-14
PROD-373300,8234623408100567666,Portable Phone Charger,4201.77,333.22,SKU-7842206,3072,36,SUP-7874,3.41,41x06x70cm,True,2024-07-12
PROD-711768,522974295344729183,Coffee Machine Deluxe,4007.66,1937.68,SKU-8298686,9396,61,SUP-7061,29.93,4x35x33cm,False,2020-12-05
PROD-873674,8912074521134942724,Standing Desk Converter,3685.3,1397.48,SKU-4360331,4026,54,SUP-3283,41.92,34x688x9cm,True,2024-10-01
