category_id,category_name,description,is_active
3088668839319931836,Automotive,Electronic devices and accessories,False
3697264930217244119,Sports & Outdoors,Art supplies and craft materials,True
6249503228115612423,Food & Beverages,Pet care and animal supplies,True
7729456481545155951,Sports & Outdoors,Pet care and animal supplies,True
1580067805072692726,Home & Garden,Sports equipment and outdoor gear,False
2166825064985828849,Health & Beauty,Car parts and automotive accessories,False
6340888916533810578,Food & Beverages,"Books, movies, and media content",True
181974289691876203,Toys & Games,Sports equipment and outdoor gear,True
4167472537115539586,Office Supplies,Electronic devices and accessories,True
1969038902123748342,Musical Instruments,"Books, movies, and media content",True
360072861008083964,Office Supplies,Musical instruments and audio equipment,False
5540564153118937171,Toys & Games,Sports equipment and outdoor gear,False
9064050095818181282,Health & Beauty,Jewelry and fashion accessories,False
6386798264034372856,Sports & Outdoors,Toys and recreational games,True
816815781605106956,Food & Beverages,Home improvement and garden supplies,True
101096432333603016,Jewelry,Jewelry and fashion accessories,False
6200551877378618107,Clothing & Apparel,Home improvement and garden supplies,False
8093766746800212705,Sports & Outdoors,Art supplies and craft materials,False
5201184077192374439,Books & Media,Toys and recreational games,True
7302057236340809518,Pet Supplies,Pet care and animal supplies,False
755825313170520256,Home & Garden,Baby and infant care products,False
3776386464257247021,Health & Beauty,Sports equipment and outdoor gear,False
7661131049423060380,Food & Beverages,Art supplies and craft materials,True
7041594740698598886,Books & Media,Baby and infant care products,True
372377015324935247,Musical Instruments,Fashion and clothing items,True
8597580290876681344,Sports & Outdoors,Fashion and clothing items,False
4328143321775340657,Jewelry,Musical instruments and audio equipment,False
7634575769221282042,Pet Supplies,Jewelry and fashion accessories,False
8223356390276652636,Automotive,Fashion and clothing items,False
5427791955269389040,Toys & Games,Sports equipment and outdoor gear,True
3885627889196622193,Arts & Crafts,"Health, beauty, and personal care",False
3617910142426064142,Toys & Games,Food products and beverages,False
8178113372484456681,Baby Products,Electronic devices and accessories,True
8027180031469059966,Musical Instruments,Sports equipment and outdoor gear,True
2671546930577601998,Sports & Outdoors,Home improvement and garden supplies,True
6337456018872044084,Baby Products,Baby and infant care products,True
1029370876191005160,Clothing & Apparel,Car parts and automotive accessories,False
1517349807305727132,Electronics,Toys and recreational games,True
7206167800424554556,Arts & Crafts,Toys and recreational games,False
3536027189577086378,Arts & Crafts,Home improvement and garden supplies,True
2611045729294054950,Home & Garden,Car parts and automotive accessories,False
2678850354303823298,Food & Beverages,Toys and recreational games,False
9161376027332361015,Automotive,Musical instruments and audio equipment,True
101670388862690003,Sports & Outdoors,Fashion and clothing items,True
4643714123884692326,Food & Beverages,"Health, beauty, and personal care",True
4709908224592243615,Office Supplies,Electronic devices and accessories,True
3151179627569967598,Musical Instruments,"Books, movies, and media content",False
8998229870889604908,Sports & Outdoors,Art supplies and craft materials,True
4075920618137217639,Food & Beverages,Car parts and automotive accessories,True
7002320852808089082,Toys & Games,Office and business supplies,False
4777589145171540558,Automotive,Baby and infant care products,True
1699628996877219536,Baby Products,Jewelry and fashion accessories,True
1205955353968241757,Health & Beauty,Art supplies and craft materials,False
4577690299536906506,Health & Beauty,Electronic devices and accessories,True
6257254056895733120,Toys & Games,Home improvement and garden supplies,False
2878242943214771647,Health & Beauty,Sports equipment and outdoor gear,True
2455673111361792241,Health & Beauty,Office and business supplies,True
9972430901588025,Sports & Outdoors,"Books, movies, and media content",True
2592195744671743813,Health & Beauty,Home improvement and garden supplies,True
1632881397653016381,Clothing & Apparel,Art supplies and craft materials,True
1797486181780298026,Home & Garden,Electronic devices and accessories,False
4913440802280370194,Home & Garden,Toys and recreational games,False
4379327982976752112,Food & Beverages,Jewelry and fashion accessories,True
5738028420173868511,Baby Products,Art supplies and craft materials,False
1793528650504300582,Health & Beauty,Toys and recreational games,False
3205071865644214618,Pet Supplies,Art supplies and craft materials,False
9058195347868694180,Health & Beauty,Pet care and animal supplies,True
1268352496095996131,Books & Media,Office and business supplies,True
9132036200521009018,Office Supplies,Electronic devices and accessories,False
6734429557165213519,Musical Instruments,Fashion and clothing items,True
943461359531007057,Jewelry,"Books, movies, and media content",False
3432705384994282395,Food & Beverages,Jewelry and fashion accessories,False
4197502138863527929,Electronics,Jewelry and fashion accessories,True
6552638622534448939,Books & Media,Jewelry and fashion accessories,True
1901548275672614758,Clothing & Apparel,Home improvement and garden supplies,True
2028365341473068398,Toys & Games,Jewelry and fashion accessories,True
1893039230060443127,Food & Beverages,Toys and recreational games,True
8772608851516220207,Automotive,Office and business supplies,True
90874346093675141,Arts & Crafts,Pet care and animal supplies,False
7236023550463316883,Automotive,Pet care and animal supplies,True
1088738076973804982,Baby Products,Musical instruments and audio equipment,False
3670854693424094175,Clothing & Apparel,Home improvement and garden supplies,True
8477164553296612233,Health & Beauty,Baby and infant care products,True
3545998689106760509,Food & Beverages,Pet care and animal supplies,True
6776327021910240388,Automotive,Toys and recreational games,False
7733320941989472352,Health & Beauty,Office and business supplies,False
6160525087333410779,Jewelry,Office and business supplies,False
8044056340762234601,Clothing & Apparel,Electronic devices and accessories,True
3750675385393527766,Clothing & Apparel,Baby and infant care products,False
4823758995192954801,Food & Beverages,Office and business supplies,False
5535764908361925630,Sports & Outdoors,Pet care and animal supplies,False
5792757619402057629,Arts & Crafts,Office and business supplies,False
4991039147573231119,Arts & Crafts,Pet care and animal supplies,False
6363929682088465789,Pet Supplies,Car parts and automotive accessories,True
2463154450527016207,Food & Beverages,Office and business supplies,True
4117256846747867590,Sports & Outdoors,Musical instruments and audio equipment,True
3817428207210658696,Automotive,Art supplies and craft materials,False
8900581714337486278,Health & Beauty,Jewelry and fashion accessories,True
6606816164526784298,Health & Beauty,Baby and infant care products,True
6611056021245377421,Arts & Crafts,"Health, beauty, and personal care",True
2430559678849410129,Home & Garden,Home improvement and garden supplies,False
8614969845197483490,Electronics,Sports equipment and outdoor gear,True
1093247603678189653,Musical Instruments,Car parts and automotive accessories,False
7800921648709278576,Books & Media,Electronic devices and accessories,True
5161575719925651547,Musical Instruments,Pet care and animal supplies,False
7834293481697802016,Jewelry,Office and business supplies,False
4044236120361832518,Automotive,Musical instruments and audio equipment,True
7140897799837680357,Sports & Outdoors,Home improvement and garden supplies,False
1090414228191084812,Toys & Games,Food products and beverages,True
6669801016525354554,Books & Media,Electronic devices and accessories,True
1945451765811515855,Automotive,Fashion and clothing items,False
3018752899430970664,Electronics,Fashion and clothing items,False
1522273663795612987,Automotive,Food products and beverages,False
3991420446575065827,Arts & Crafts,"Books, movies, and media content",True
4675453182170403966,Books & Media,Car parts and automotive accessories,True
7684110376486877126,Baby Products,Sports equipment and outdoor gear,True
5636567190331871280,Office Supplies,Musical instruments and audio equipment,True
7846981825374686548,Pet Supplies,Pet care and animal supplies,False
1046551448260310059,Health & Beauty,Art supplies and craft materials,True
4485778213634071282,Baby Products,Car parts and automotive accessories,False
5927459756656304178,Sports & Outdoors,Office and business supplies,False
2899129261393485373,Food & Beverages,Food products and beverages,False
2518566348544862421,Office Supplies,Office and business supplies,True
2302575906167963458,Electronics,Art supplies and craft materials,True
3967562825506133415,Home & Garden,Baby and infant care products,False
7559329465448817707,Sports & Outdoors,Jewelry and fashion accessories,True
9135748314229405100,Pet Supplies,Sports equipment and outdoor gear,True
492729737857149919,Health & Beauty,Art supplies and craft materials,False
7025090420501823245,Clothing & Apparel,Jewelry and fashion accessories,True
1275382916706258033,Jewelry,Baby and infant care products,False
1449353429242389473,Office Supplies,Jewelry and fashion accessories,False
7867760744405509561,Musical Instruments,Art supplies and craft materials,True
7181831376119494290,Musical Instruments,Car parts and automotive accessories,True
6682325305919419103,Pet Supplies,Fashion and clothing items,True
2233824422197827216,Automotive,Pet care and animal supplies,True
858408049904867000,Musical Instruments,Musical instruments and audio equipment,False
7385483269051513516,Office Supplies,Baby and infant care products,False
413544037948722098,Baby Products,Sports equipment and outdoor gear,False
3459720977873845050,Sports & Outdoors,Jewelry and fashion accessories,False
2506284774228526937,Sports & Outdoors,Home improvement and garden supplies,False
4478854736240136524,Electronics,Food products and beverages,True
68026150328881071,Toys & Games,Fashion and clothing items,True
9147841588234550779,Food & Beverages,Sports equipment and outdoor gear,True
45990532917076150,Jewelry,Art supplies and craft materials,False
3920614663217546142,Food & Beverages,Home improvement and garden supplies,False
4181837314255173253,Toys & Games,Musical instruments and audio equipment,False
1949979715408280316,Home & Garden,Jewelry and fashion accessories,True
3920564522893073080,Baby Products,Jewelry and fashion accessories,False
8154518595692069405,Jewelry,Art supplies and craft materials,False
1741985042835024509,Health & Beauty,Food products and beverages,False
2917495087234261392,Clothing & Apparel,Jewelry and fashion accessories,False
