order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-5481985,13126,bc119f4f-3243-44c0-a9f3-48bf1b627da3,654f85c2-c89b-4b33-b32f-8547351756b2,2023-07-04,10:30:00,DELIVERED,7158.64,412.59,16.91,6643.22,APPLE_PAY,Fragile items
ORD-8312193,179636,547833f5-b134-4a41-890d-c65e36cd80eb,7546178d-9ea2-4521-a80a-edb4b9a5854b,2023-01-03,12:15:00,SHIPPED,955.22,475.75,20.91,3529.88,DEBIT_CARD,Leave at front door
ORD-4256238,722538,a1f0fee8-96d4-41b7-84b4-d1776fa32f7c,400200f1-2357-48ac-9804-c32e83d4d97c,2024-11-17,18:30:00,DELIVERED,607.86,347.05,12.35,9416.8,APPLE_PAY,Rush delivery requested
ORD-6355269,239981,68c79b84-12a6-465e-9670-76bed7fb4479,3d51331b-ec11-47cc-b809-6addd972fd61,2023-06-14,18:30:00,CONFIRMED,7748.94,741.84,13.05,4676.85,CREDIT_CARD,Rush delivery requested
ORD-3814678,369049,a43b6674-1085-4a63-a057-66a0b8e34037,8e1d5b40-4c48-4aec-b37d-68749ddab862,2023-05-29,09:00:00,DELIVERED,1089.72,739.75,4.15,1041.79,CREDIT_CARD,Fragile items
ORD-5475467,289310,775ed59d-5cae-46a4-821b-34ee3dc0b851,38d167c2-4f95-48da-aad4-9242719ff733,2023-09-24,16:20:00,DELIVERED,813.59,78.22,17.09,8143.34,DEBIT_CARD,Business delivery
ORD-3487796,842298,f7bf054f-2319-44c2-ab35-3654bc433550,4c5d83f1-6d96-4fdc-b29f-c60f9368e74e,2024-07-09,22:00:00,DELIVERED,2404.46,750.64,36.43,4553.4,PAYPAL,Contact before delivery
ORD-3891729,661020,61670b24-4271-4b1e-8255-82297f23a675,3e4c36f7-edf4-4a2b-bc2d-6df5c188083a,2024-03-29,12:15:00,DELIVERED,3641.21,81.29,39.94,9024.99,CREDIT_CARD,Leave at front door
ORD-8380918,359699,3b8ca9f1-ff36-4879-b3aa-7628e212347b,d07a5a97-aba9-4275-b963-c9780a16f5bf,2023-01-31,18:30:00,SHIPPED,3436.95,718.2,48.03,1948.39,PAYPAL,Rush delivery requested
ORD-3517024,970833,3704feb0-2c0d-4427-8a60-9b3f9187a01d,9e05677f-0d79-4598-bae9-58e81f43aa0f,2023-12-11,22:00:00,DELIVERED,1769.17,142.74,25.9,4045.95,PAYPAL,Weekend delivery preferred
ORD-8505831,653777,205675fc-d7ae-4a37-8742-5494abc7e54d,2ca17cec-027a-4de2-a6a2-506dcdcece17,2023-06-28,09:00:00,DELIVERED,232.45,173.24,47.67,1043.32,DEBIT_CARD,Weekend delivery preferred
ORD-1801758,914593,cb46aa88-b0ac-4301-aa7f-014a5c27533e,4c40b616-4322-471f-8d85-4c081d3aa4ac,2024-02-10,18:30:00,PROCESSING,7916.83,685.05,10.8,4433.13,DEBIT_CARD,Contact before delivery
ORD-3532226,811894,f831a833-db9f-4214-b894-ec9af6d01dc5,a27b28d1-5544-4345-bf96-51d56b7d0885,2023-11-04,18:30:00,SHIPPED,2500.68,12.02,14.68,9907.58,CREDIT_CARD,Leave at front door
ORD-6133394,26366,4fd8814b-c2db-4116-9703-fe31297a0aeb,6cff727e-bd96-49b5-abbe-9c2199604535,2023-08-25,12:15:00,PROCESSING,2951.76,410.43,49.34,1865.06,CREDIT_CARD,Contact before delivery
ORD-5086822,501874,fa89f225-1d90-4c0a-82ab-20abd986aa88,9406d663-8ca9-47b1-8de8-1b4f027702b5,2024-07-04,09:00:00,PENDING,4225.89,578.28,0.43,6008.78,CREDIT_CARD,Business delivery
ORD-4449614,772679,27ad8fbf-ef5d-4140-a247-64a61dd684c8,bafbb404-a5fe-48a7-b4dd-2ae177dae7d4,2023-07-02,18:30:00,SHIPPED,9204.08,309.12,36.0,7513.39,DEBIT_CARD,Leave at front door
ORD-5366923,780674,40934f8d-47ac-4ce4-9ec3-8ef137e6c1c2,54727b52-2807-439f-b07f-d4d85a376dc7,2023-12-01,12:15:00,DELIVERED,4245.34,648.01,24.03,8971.87,DEBIT_CARD,Contact before delivery
ORD-1006456,776395,64df1743-996b-4655-8d13-7216e2c00667,df1dc192-1841-451a-8f48-3aab5b82e9f0,2023-11-14,10:30:00,PROCESSING,9361.55,439.93,36.26,2980.02,DEBIT_CARD,Special handling required
ORD-5762406,810280,c7e28f6c-8120-457d-a5b5-743a16906628,64c53a9c-9a93-417e-a3cb-11f577dd644e,2023-03-02,22:00:00,PROCESSING,5909.59,652.3,47.29,10251.59,DEBIT_CARD,Gift wrapping required
ORD-5571622,527210,3440e0db-bb72-4319-b66c-282b6c0fd5be,372b6b03-19e4-482a-9aec-7493e2be4785,2024-08-22,12:15:00,DELIVERED,7501.62,348.96,23.28,2865.21,APPLE_PAY,Gift wrapping required
ORD-1540972,605286,22f75540-ac5e-4f63-a758-31208f7628fc,998a4611-1839-4b82-b1cb-48579ab80bfa,2024-01-24,20:10:00,DELIVERED,205.64,691.69,6.41,1078.34,APPLE_PAY,Rush delivery requested
