order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-1737020,928969,2f89e0db-6e80-4424-a79e-98852dda53a3,b9c38490-bfd9-42c8-a9f2-81a6af1ac831,2023-11-10,10:30:00,DELIVERED,721.33,125.25,34.77,3367.17,CREDIT_CARD,Rush delivery requested
ORD-7515239,678576,42b95ead-6725-4f6f-a52d-b11f955540fe,1dfe969c-ea76-48df-9c3e-526867bb2634,2024-01-13,22:00:00,CONFIRMED,9242.29,789.44,37.43,7350.58,DEBIT_CARD,Business delivery
ORD-1611740,802982,a9e8dc8e-3100-4581-b9ee-542c79eaf45e,ab7bca7a-3588-4b43-bb52-e0ccf87cbde9,2023-01-25,16:20:00,DELIVERED,6381.35,657.9,33.95,2581.41,CREDIT_CARD,Rush delivery requested
ORD-9115571,810705,b8c550d5-d503-4fb7-899d-7cabf66a492e,c7de895d-9085-44d0-ab88-c29a7b1661c7,2024-05-09,10:30:00,PROCESSING,9491.23,655.57,46.77,4558.77,CREDIT_CARD,Rush delivery requested
ORD-3040907,64324,aa9a908c-f67d-4ee7-a38a-ca703752456f,5aac3712-83ec-4dd4-ab37-d8a085d2f092,2023-08-09,16:20:00,RETURNED,4580.39,61.22,2.28,2256.9,CREDIT_CARD,Weekend delivery preferred
ORD-3803722,876297,5f786641-5a76-4f54-8b0b-32b7a8ba0e2b,78254d5b-c369-490a-b4e1-e5667f480124,2024-05-21,20:10:00,SHIPPED,8338.85,355.36,36.53,8377.05,CREDIT_CARD,Leave at front door
ORD-5979982,427220,8baf9bc2-af79-4e42-ae7b-90f851c15bb4,d0985a45-006b-4c91-934b-6f147fb8ab74,2024-10-25,12:15:00,DELIVERED,6239.69,138.84,23.02,2924.35,CREDIT_CARD,Gift wrapping required
ORD-9430462,630266,9c95ae8d-7a7b-41e1-b624-ac10d52c8c76,78886896-323d-4184-9093-b60030dc904a,2024-05-07,16:20:00,SHIPPED,9942.83,295.58,14.49,6576.04,CREDIT_CARD,Weekend delivery preferred
ORD-4622618,933575,5528e159-721f-4332-a504-5fa4ea3a7bf3,739d22f9-c921-40f2-991a-2667965e140b,2024-01-08,18:30:00,DELIVERED,8863.19,636.08,40.9,2134.78,CREDIT_CARD,Rush delivery requested
ORD-6891032,893215,fe2675b3-91c2-448e-bce0-31adcca36a60,2b91d4f5-1748-4c65-aebd-7910b3a0dcce,2023-10-07,20:10:00,DELIVERED,6877.31,452.11,11.46,9878.61,CREDIT_CARD,Gift wrapping required
ORD-3335200,234226,e60eddc5-ad94-49c1-b058-4906ea5ade58,678c176f-e8c6-48cc-ac13-bb4591c60342,2023-03-21,12:15:00,CANCELLED,4189.42,302.55,29.78,9505.32,CASH_ON_DELIVERY,Special handling required
ORD-6229917,660863,66b07f3e-2448-4776-a53f-75376ff9a66d,7f92452d-f807-422d-8d09-80dfba3738a0,2023-05-31,20:10:00,SHIPPED,3094.99,356.65,32.41,7245.0,GOOGLE_PAY,Leave at front door
ORD-7101907,309235,d4a3536d-d0c5-4a9b-8ddb-83f93d941af8,2db1167d-13c0-4a0f-bdca-1e20cc86569f,2024-10-29,14:45:00,SHIPPED,9415.93,413.11,14.25,5842.21,PAYPAL,Fragile items
ORD-2700910,402931,e6289de2-a6a3-4981-ae45-cd587038f596,a2393849-d352-4154-b01f-03b4c1913b0d,2023-04-13,14:45:00,PENDING,9341.47,216.33,44.13,2105.03,CREDIT_CARD,Business delivery
