line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-39306181,ORD-3252287,PROD-214549,9,4629.16,465.16,17116.42
LI-81906446,ORD-8531954,PROD-941377,1,3074.16,455.2,19945.66
LI-97938855,ORD-3119725,PROD-857623,1,2268.84,116.13,1129.61
LI-69297345,ORD-5521972,PROD-185372,8,4407.66,494.39,48122.13
LI-60406580,ORD-7177176,PROD-277764,1,3110.0,82.53,46749.76
LI-29041690,ORD-7861254,PROD-654426,4,3055.98,467.0,26375.41
LI-50128701,ORD-3661204,PROD-998432,4,4569.4,312.02,36051.21
LI-31444133,ORD-1890662,PROD-395062,6,336.75,68.38,13793.08
LI-41894774,ORD-8815851,PROD-990757,5,3130.46,124.04,38508.87
LI-90889085,ORD-8813205,PROD-496366,3,4067.44,338.07,25614.55
LI-49775595,ORD-1288266,PROD-182367,4,4634.72,485.29,43614.71
LI-27147500,ORD-9869651,PROD-886471,7,2142.75,79.28,22825.35
LI-47915068,ORD-7720834,PROD-857503,2,2434.5,119.94,41940.95
LI-37398737,ORD-7888600,PROD-393132,4,1249.43,454.61,19451.64
LI-34403788,ORD-1426553,PROD-117940,9,2252.55,157.65,9318.66
LI-50016027,ORD-8787481,PROD-956953,2,3169.5,248.57,45669.41
LI-95993316,ORD-2927778,PROD-758799,10,2596.73,245.79,251.45
LI-35685594,ORD-2698140,PROD-329755,10,3681.92,391.44,12745.12
LI-63965211,ORD-3238898,PROD-911872,10,629.13,87.3,24545.4
LI-83827545,ORD-3556548,PROD-994090,2,1585.76,389.32,424.02
LI-39215542,ORD-4785642,PROD-525116,1,1108.54,31.37,20261.35
LI-92682938,ORD-1273312,PROD-670678,6,793.03,347.44,44170.2
LI-61026414,ORD-9027944,PROD-592956,2,2771.35,232.8,14836.15
LI-62652399,ORD-4632657,PROD-351560,4,4835.98,348.03,12449.88
LI-89035851,ORD-6460044,PROD-176638,9,2134.88,388.67,12448.65
LI-40246491,ORD-5627070,PROD-239820,7,2106.1,226.6,4394.45
LI-59980663,ORD-9228190,PROD-474325,1,4989.44,124.9,12853.07
LI-36536478,ORD-6533524,PROD-390347,8,3076.57,278.32,37542.53
LI-16720910,ORD-5413086,PROD-487730,3,189.5,145.7,4344.27
LI-75019748,ORD-9840116,PROD-923478,8,2112.74,262.62,28199.54
LI-56674088,ORD-5762602,PROD-505799,4,4546.78,455.75,27909.52
LI-56584468,ORD-3716352,PROD-491080,7,495.48,312.35,34162.82
LI-36772985,ORD-2617063,PROD-580653,3,737.68,241.6,42562.35
LI-63677080,ORD-8407419,PROD-440407,3,1074.36,235.46,44325.3
