line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-17262582,ORD-2570442,PROD-611508,9,1036.66,406.46,4385.49
LI-94178494,ORD-4688161,PROD-863133,4,3292.91,214.37,19833.14
LI-14950224,ORD-6909530,PROD-907068,9,2305.05,446.97,3083.02
LI-20683586,ORD-3842615,PROD-758533,4,4532.84,174.09,19687.84
LI-15768367,ORD-6780509,PROD-147046,9,1159.34,63.96,40278.95
LI-38611951,ORD-4488130,PROD-215085,6,4396.72,412.96,17592.27
LI-60491784,ORD-6650013,PROD-228684,7,4207.65,313.58,37544.95
LI-35263690,ORD-4246990,PROD-688630,9,3790.12,114.39,44410.66
LI-39890959,ORD-3534720,PROD-250905,2,2167.43,376.99,48904.13
LI-39162156,ORD-1011974,PROD-445126,8,112.9,365.09,44987.72
LI-63560803,ORD-9355962,PROD-730127,9,1362.87,33.73,39169.76
LI-82959308,ORD-6888603,PROD-525036,4,4767.2,246.85,20103.25
LI-68959942,ORD-2111475,PROD-635390,8,2523.26,408.43,22588.49
LI-44942730,ORD-7564549,PROD-697084,4,4751.5,103.48,25914.81
LI-99300228,ORD-4431703,PROD-499868,3,990.66,253.62,2922.98
LI-51981418,ORD-3629560,PROD-980940,7,4534.27,370.47,11034.36
LI-67766784,ORD-5030836,PROD-570969,6,851.34,282.94,24395.39
LI-14536235,ORD-5910876,PROD-823301,4,291.47,83.33,34530.76
LI-40034064,ORD-2915066,PROD-560462,5,3410.16,383.56,20661.92
LI-46443592,ORD-6514715,PROD-996128,8,2159.69,70.47,44027.46
LI-21644516,ORD-7369143,PROD-259354,6,3299.88,383.81,16929.94
LI-40825768,ORD-3684133,PROD-931360,8,4353.98,234.3,47925.94
LI-24701525,ORD-3595614,PROD-984126,6,4761.76,104.4,36090.3
LI-66787125,ORD-9333737,PROD-426163,7,4647.64,220.04,20267.56
LI-66136994,ORD-5464320,PROD-765628,4,4882.38,414.27,32551.48
LI-25812208,ORD-4283861,PROD-672548,2,2427.16,452.0,34912.23
LI-31223799,ORD-7360183,PROD-975256,7,2414.0,96.79,9409.02
LI-67045634,ORD-9373304,PROD-377927,8,4455.71,225.03,5161.26
LI-80216029,ORD-9051110,PROD-932912,8,1588.24,11.43,9046.55
LI-94843292,ORD-3786456,PROD-137459,9,4879.59,49.26,39039.28
LI-85227582,ORD-2631957,PROD-245339,9,3294.2,302.41,5228.16
LI-66807471,ORD-5053673,PROD-269245,10,74.52,46.4,45330.3
LI-68195526,ORD-5406606,PROD-843593,5,2515.44,198.78,36027.48
LI-25952737,ORD-3214731,PROD-811038,7,2959.23,12.19,36417.24
LI-44517755,ORD-6911661,PROD-903937,8,1198.12,437.26,21498.49
LI-84149059,ORD-1799466,PROD-284214,6,639.12,340.71,46633.45
LI-13290171,ORD-3451459,PROD-954387,10,378.89,335.15,33917.84
LI-11868482,ORD-8165968,PROD-636363,1,2542.13,491.91,41353.79
LI-88263384,ORD-6072166,PROD-415436,5,2193.04,171.12,33934.06
LI-45139065,ORD-3805576,PROD-820145,6,2693.13,240.87,26339.53
LI-77663093,ORD-6753112,PROD-318803,8,1871.79,221.01,36506.76
LI-61615557,ORD-9288537,PROD-995604,2,4658.49,351.96,32574.9
LI-65795577,ORD-6985767,PROD-273707,10,4195.02,412.13,1948.54
LI-83132767,ORD-9028496,PROD-949094,6,2767.16,170.61,25180.15
LI-45135780,ORD-6368919,PROD-190805,3,2648.63,320.58,6647.15
LI-71151276,ORD-9217414,PROD-986699,1,3562.43,207.57,7930.33
LI-41079877,ORD-9980227,PROD-298289,6,2346.67,136.48,17680.91
LI-76408472,ORD-6747144,PROD-371418,4,2726.67,448.18,29083.58
LI-74075541,ORD-6305904,PROD-704994,1,1665.67,456.71,35585.21
LI-53008513,ORD-8529308,PROD-185562,8,2765.2,324.98,31846.99
LI-34558791,ORD-5147654,PROD-457302,5,3718.24,81.17,1794.63
LI-97292066,ORD-1529637,PROD-729171,3,3951.94,270.5,38658.73
LI-92324054,ORD-8976236,PROD-513074,3,136.28,252.69,24232.03
LI-89085591,ORD-4854770,PROD-474418,2,2992.25,179.62,9386.2
LI-82022526,ORD-1236705,PROD-894158,8,3159.52,331.55,40551.66
LI-67139997,ORD-2296365,PROD-132676,7,589.13,325.01,22954.52
LI-81987366,ORD-6700172,PROD-841939,10,4001.27,28.74,44139.24
LI-65163554,ORD-4426516,PROD-107275,8,4306.69,17.02,28853.04
LI-46050433,ORD-3362007,PROD-875690,7,2756.3,142.77,46012.17
LI-29716959,ORD-7515022,PROD-817526,7,426.01,97.85,18034.14
LI-44467268,ORD-9492108,PROD-724450,9,552.29,45.9,864.02
LI-36155682,ORD-8779360,PROD-664660,2,309.2,252.04,31468.43
LI-57823629,ORD-2186735,PROD-783639,6,1308.87,7.21,30110.55
LI-26164994,ORD-6307120,PROD-228332,6,2325.86,283.78,48444.57
LI-22157707,ORD-4607369,PROD-361993,5,2076.95,215.13,19906.76
LI-48769629,ORD-3881756,PROD-948596,7,327.13,406.75,45311.51
LI-98570893,ORD-5846335,PROD-348761,10,3527.8,148.63,36667.87
LI-13436070,ORD-9147739,PROD-398314,1,2123.41,388.02,28063.05
LI-80474315,ORD-6032934,PROD-228057,3,3521.12,499.25,43575.44
LI-52487156,ORD-6900070,PROD-597399,9,4273.27,54.11,7526.89
LI-51569310,ORD-7080467,PROD-801020,10,800.58,467.92,44429.74
LI-93320118,ORD-4175960,PROD-934587,3,4323.14,189.01,21471.19
LI-23928527,ORD-5598355,PROD-670897,7,2244.55,72.08,5087.57
LI-32369598,ORD-9760540,PROD-362339,8,4558.96,0.03,1219.09
LI-76049644,ORD-2914398,PROD-133623,5,857.46,54.01,21196.3
LI-49575186,ORD-3601934,PROD-322145,7,2347.85,425.4,9718.45
LI-33353666,ORD-9815405,PROD-166686,2,558.62,133.9,34999.03
LI-99967999,ORD-1283937,PROD-362085,9,4096.71,158.94,23140.7
LI-14355185,ORD-4370290,PROD-527090,3,4464.44,433.63,16693.24
LI-79713275,ORD-7193290,PROD-814696,5,2126.22,185.68,30211.11
LI-62759382,ORD-9059695,PROD-984321,4,4865.9,89.05,28574.28
LI-65795570,ORD-4110036,PROD-999670,4,2290.45,330.72,42339.05
LI-82871260,ORD-1889647,PROD-365963,10,2394.69,132.94,46415.6
LI-67256833,ORD-6737725,PROD-979277,1,2144.63,304.8,31551.15
LI-72453376,ORD-9241423,PROD-729334,9,4436.6,410.42,6449.11
LI-90165104,ORD-6964280,PROD-638461,5,281.54,193.76,13718.85
LI-43159780,ORD-2740328,PROD-501305,7,1277.04,342.89,39100.93
LI-42233659,ORD-9480216,PROD-666465,3,1726.46,359.72,13614.37
LI-86045247,ORD-1621569,PROD-686530,8,2922.59,262.46,46831.76
LI-22696535,ORD-7779583,PROD-740090,7,4601.16,235.78,8444.81
LI-56248064,ORD-4490596,PROD-846417,7,4525.21,95.56,13435.77
LI-20210417,ORD-5670435,PROD-227775,5,3835.34,223.25,6410.7
LI-67861066,ORD-6931652,PROD-619091,8,3546.03,417.08,38489.63
LI-31794948,ORD-1139339,PROD-814574,5,638.72,32.91,49762.76
LI-39777012,ORD-5103334,PROD-340289,2,1876.83,382.45,48504.34
LI-48179530,ORD-9828425,PROD-403694,10,3231.95,415.68,12686.2
LI-74397708,ORD-6181902,PROD-767294,9,3008.43,319.68,39425.93
LI-12395907,ORD-9368328,PROD-416008,3,3491.75,157.11,37484.11
LI-23312103,ORD-6647783,PROD-770721,2,3565.29,267.7,44650.44
LI-81404845,ORD-3351659,PROD-820140,6,3421.71,317.47,8141.62
LI-75444388,ORD-5305155,PROD-336660,2,1065.79,189.56,46475.34
LI-56044594,ORD-9373182,PROD-228325,8,4916.29,274.78,43453.99
LI-35471366,ORD-7922932,PROD-629549,5,4380.73,212.52,29735.19
LI-61625595,ORD-3332058,PROD-988123,2,629.47,63.24,22894.06
LI-38109496,ORD-6968130,PROD-410506,1,526.89,57.55,48895.16
LI-64422330,ORD-2892035,PROD-352082,2,1535.62,184.25,47559.61
LI-56860897,ORD-6646780,PROD-382883,9,1375.74,250.03,14784.33
LI-38084265,ORD-8924009,PROD-702057,2,2482.04,374.82,5072.85
LI-37498859,ORD-6370545,PROD-473598,4,4295.63,491.06,40806.88
LI-69197871,ORD-7231148,PROD-351129,10,718.86,377.04,38827.28
LI-90094107,ORD-1359811,PROD-345331,9,1653.11,363.79,31953.12
LI-89336217,ORD-7931921,PROD-148021,8,2995.74,443.49,9272.54
LI-30271074,ORD-2684069,PROD-451145,3,3580.66,351.7,11078.14
LI-41164755,ORD-1919395,PROD-252635,9,3529.64,191.2,2198.3
LI-89249196,ORD-4649849,PROD-850580,10,1277.56,360.99,45583.6
LI-80490084,ORD-9933553,PROD-927447,7,2948.59,282.36,14808.1
LI-72070098,ORD-2723758,PROD-931446,5,3377.25,376.99,46818.89
LI-93315710,ORD-9711749,PROD-947785,10,2567.3,179.49,24549.13
LI-95079627,ORD-4252473,PROD-931360,6,3208.92,106.75,40299.15
LI-88307730,ORD-1933139,PROD-686764,4,1289.35,233.5,18125.45
LI-33664529,ORD-2751782,PROD-201946,7,1410.31,0.32,40715.03
LI-60021197,ORD-3279272,PROD-377144,6,3714.84,65.77,8339.98
LI-57197070,ORD-6841365,PROD-409907,5,4154.46,144.0,5281.81
LI-13959334,ORD-5625310,PROD-506169,8,995.66,297.49,2543.38
LI-32723558,ORD-2445680,PROD-941537,3,2628.96,425.8,28512.67
LI-13757205,ORD-3728361,PROD-638806,5,4753.06,87.71,11292.21
LI-47788015,ORD-3058521,PROD-772707,9,3609.7,92.4,42328.09
LI-96691229,ORD-8534817,PROD-718724,6,3840.01,294.27,34574.8
LI-97366592,ORD-3664106,PROD-779413,9,4611.85,218.5,8537.39
LI-35227621,ORD-5564893,PROD-622444,7,3129.61,373.96,27896.26
LI-20141853,ORD-8975196,PROD-858288,1,828.43,472.84,11688.4
LI-22561240,ORD-6087857,PROD-548359,2,3070.61,412.22,29427.74
LI-76088134,ORD-2371960,PROD-314531,5,2608.67,270.28,37641.24
LI-63781326,ORD-6757868,PROD-389011,10,3607.07,222.73,6989.34
LI-76703520,ORD-3181714,PROD-726160,4,3145.78,300.59,33193.84
LI-98314308,ORD-1266101,PROD-657335,2,3601.4,480.45,43252.55
LI-97667698,ORD-2079170,PROD-723848,1,3876.55,323.01,37488.26
LI-27482423,ORD-8350099,PROD-500217,7,1225.91,489.01,46875.29
LI-57878692,ORD-2111121,PROD-749254,2,4673.98,236.94,30612.7
LI-36121702,ORD-9852992,PROD-658504,7,4681.72,158.38,33206.54
LI-71701327,ORD-5451709,PROD-990055,3,1057.2,107.64,6880.82
LI-66619107,ORD-5337096,PROD-379702,10,2939.34,124.32,21576.99
LI-72364505,ORD-2657463,PROD-232969,4,122.6,38.02,7061.44
LI-72471938,ORD-9524412,PROD-152155,9,1886.0,225.26,15834.6
LI-47334615,ORD-1664787,PROD-388890,3,875.93,256.96,36519.14
LI-96761730,ORD-6914919,PROD-181468,8,3489.02,191.37,31178.27
LI-88970082,ORD-4763596,PROD-713529,9,797.72,22.16,7197.18
LI-55210340,ORD-7739218,PROD-960242,4,42.18,462.84,15445.61
LI-93168247,ORD-4474287,PROD-688495,1,1445.12,475.61,16307.96
LI-79616429,ORD-1973399,PROD-142562,6,2087.37,393.01,21905.68
LI-74304742,ORD-3899938,PROD-806554,10,4967.39,471.57,14558.13
LI-93249892,ORD-2259542,PROD-616244,3,2974.47,7.01,47652.03
LI-48218912,ORD-3539239,PROD-563683,9,4762.37,315.36,37687.83
