line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-27047545,ORD-6588014,PROD-943680,9,2813.67,206.39,22211.36
LI-23414249,ORD-2878142,PROD-691258,7,4006.26,393.23,10793.42
LI-29565004,ORD-9159858,PROD-839615,1,4991.14,462.62,6391.94
LI-44116063,ORD-9047669,PROD-285895,2,4466.77,474.57,25358.07
LI-39670097,ORD-9641776,PROD-895731,2,170.48,419.63,5821.85
LI-89146254,ORD-8308149,PROD-396265,4,2880.76,195.71,10448.63
LI-60194203,ORD-9948289,PROD-704641,8,2700.0,67.3,5401.97
LI-16970802,ORD-9840116,PROD-480591,5,1729.7,345.08,19273.21
LI-49581880,ORD-3646272,PROD-552527,9,1055.98,252.34,2227.26
LI-54893942,ORD-4247704,PROD-973104,9,1292.17,428.02,14807.56
LI-18260161,ORD-4449808,PROD-796201,8,4403.94,115.65,24071.59
LI-98746648,ORD-8935234,PROD-690324,4,2089.42,309.65,2734.22
LI-32550359,ORD-5267559,PROD-763252,8,3721.1,323.04,14645.03
LI-77466698,ORD-1118594,PROD-613859,9,4281.65,321.09,24193.24
LI-28818746,ORD-1563337,PROD-500890,1,284.04,52.95,46226.32
LI-97719800,ORD-4522411,PROD-873166,10,4881.96,229.75,35581.65
LI-50684845,ORD-1765721,PROD-275394,9,4860.92,107.86,5116.3
LI-80171923,ORD-5125411,PROD-329441,1,2555.09,423.34,31146.12
LI-74749488,ORD-8076351,PROD-515770,4,2987.19,70.36,4946.27
LI-79012794,ORD-3534798,PROD-768853,7,4382.94,395.68,1716.75
LI-83772329,ORD-3035093,PROD-807276,1,3561.92,43.96,30271.26
LI-58122796,ORD-9106572,PROD-836676,8,3875.41,336.11,22511.24
LI-34698734,ORD-4482817,PROD-895619,3,898.39,207.84,6582.32
LI-83259963,ORD-4204380,PROD-404201,1,519.05,465.37,16680.07
LI-25547394,ORD-4730488,PROD-125430,6,1743.47,310.01,341.64
LI-15251167,ORD-1404628,PROD-755854,5,1414.84,249.0,24203.98
LI-19093546,ORD-8136466,PROD-623878,1,1902.26,487.68,19070.61
LI-67500064,ORD-1657675,PROD-439472,9,2888.66,197.02,19943.9
LI-45923053,ORD-1583686,PROD-137557,3,4273.47,496.61,47148.41
LI-25566310,ORD-7111709,PROD-393071,3,4589.14,177.1,14060.3
LI-29135967,ORD-9449485,PROD-143086,3,3970.76,264.86,22580.22
LI-13793723,ORD-1911139,PROD-140723,4,1958.03,207.56,24143.95
LI-41342862,ORD-5427047,PROD-278058,2,3392.59,108.83,46283.81
LI-13800525,ORD-5550023,PROD-833521,1,1522.56,77.53,26012.1
LI-51558647,ORD-9409973,PROD-604535,1,4338.82,109.67,16273.58
LI-99263371,ORD-9245563,PROD-542498,7,3672.55,422.78,20896.01
LI-60771270,ORD-1808576,PROD-213004,1,1153.49,124.52,43342.75
LI-16032591,ORD-9729637,PROD-407446,6,4422.66,240.04,17387.16
LI-23989673,ORD-8843118,PROD-339129,10,4797.03,171.29,40299.15
LI-34833510,ORD-3714160,PROD-161355,7,139.26,209.99,42214.51
LI-97940864,ORD-3344286,PROD-804439,8,2178.34,29.41,12757.76
LI-31663829,ORD-4277275,PROD-950025,10,2106.0,412.97,25403.87
LI-20915346,ORD-3097322,PROD-425462,2,2750.32,404.51,7405.89
LI-15672866,ORD-7968732,PROD-998490,10,3446.24,235.42,36718.85
LI-42481503,ORD-6077297,PROD-921740,6,3184.75,465.19,19040.01
LI-34236374,ORD-2104698,PROD-282147,10,1417.0,361.38,39317.2
LI-73412538,ORD-6311622,PROD-403786,2,2319.04,276.9,3153.37
LI-76050748,ORD-3066116,PROD-261429,10,3830.9,80.55,42435.74
LI-26198854,ORD-8609674,PROD-837530,1,4874.19,49.18,3572.67
LI-81014345,ORD-5178123,PROD-100147,9,2834.79,40.66,14211.91
LI-24108559,ORD-1275578,PROD-657689,8,1375.55,487.75,32230.08
LI-71426719,ORD-4912511,PROD-594320,1,2025.07,424.17,12829.14
LI-58203176,ORD-6175602,PROD-627220,3,2217.73,274.82,30538.94
LI-86325136,ORD-1029329,PROD-639035,2,3209.52,307.42,42542.64
LI-81788257,ORD-7825055,PROD-344514,5,2748.97,413.27,41227.32
LI-80089341,ORD-2980163,PROD-941574,2,4508.61,14.86,10990.68
LI-83497554,ORD-5275533,PROD-465899,10,697.06,436.93,47111.34
LI-56976693,ORD-7231922,PROD-575275,1,1109.5,373.09,37836.43
LI-37810195,ORD-8813296,PROD-516941,8,1441.83,47.41,26527.9
LI-66455937,ORD-6352657,PROD-484873,5,1250.72,45.17,16456.65
LI-13717030,ORD-6435824,PROD-949635,5,325.83,172.08,8590.65
LI-53773593,ORD-3017751,PROD-542710,7,1855.55,466.91,15569.4
LI-92521128,ORD-1195306,PROD-305768,10,1358.98,316.79,15370.13
LI-73098332,ORD-9769368,PROD-511003,2,4510.42,36.66,19887.1
LI-27006466,ORD-2880584,PROD-178401,6,618.17,343.43,36422.13
LI-35756629,ORD-2327543,PROD-542591,8,2569.3,313.41,16965.25
LI-75935814,ORD-9445308,PROD-741735,4,1315.74,382.76,40486.06
LI-25694085,ORD-8433800,PROD-826795,6,4234.52,406.13,23976.25
LI-37577737,ORD-6953054,PROD-377253,8,2834.24,450.75,27318.02
LI-39879783,ORD-6451168,PROD-789962,1,4179.42,133.9,42009.27
LI-51637327,ORD-7826444,PROD-607433,2,1186.13,130.04,42625.32
LI-80907292,ORD-5685646,PROD-506783,1,4181.8,292.27,18813.78
LI-19876263,ORD-4322964,PROD-923291,1,4426.57,356.66,36836.12
LI-23812534,ORD-1051291,PROD-541427,1,1580.82,146.76,25185.04
LI-74648431,ORD-7480645,PROD-672371,8,1937.32,362.5,38430.19
LI-73508424,ORD-7386305,PROD-520700,6,3079.28,488.94,26119.86
LI-24143203,ORD-7046094,PROD-781625,5,2481.99,170.83,20347.9
LI-46796913,ORD-5454366,PROD-342875,8,1441.83,181.81,32861.05
LI-34400551,ORD-8288426,PROD-824127,4,3518.05,96.89,35263.76
LI-19565147,ORD-1943323,PROD-413183,9,1557.63,278.22,1866.86
LI-28297474,ORD-8395548,PROD-656815,8,1619.63,41.29,41166.56
LI-12110662,ORD-1608118,PROD-179095,4,349.03,79.82,41876.25
LI-20237280,ORD-5205158,PROD-605880,10,4215.5,203.72,1781.34
LI-26556505,ORD-5760441,PROD-938062,7,2858.61,28.19,45747.94
LI-69789381,ORD-7897326,PROD-828070,3,2710.18,354.17,2882.26
LI-33762448,ORD-9280278,PROD-397873,2,4683.67,14.53,18810.94
LI-20585143,ORD-7044769,PROD-227977,4,4282.21,150.66,9293.5
LI-25909940,ORD-2177346,PROD-280170,2,1265.02,379.54,49590.52
LI-67503140,ORD-4033055,PROD-282725,2,4449.62,60.04,24277.33
LI-99545068,ORD-9206152,PROD-717227,8,3984.39,31.89,22817.59
LI-27421916,ORD-6745046,PROD-147443,2,3699.61,486.9,32692.22
LI-89035014,ORD-3228430,PROD-478611,5,3498.5,387.45,5011.56
LI-65504278,ORD-3180753,PROD-883883,9,3703.56,12.23,9437.25
LI-77929184,ORD-5022637,PROD-816097,3,3783.11,279.09,35412.86
LI-50646687,ORD-9692349,PROD-138072,2,829.57,99.43,772.62
LI-25826475,ORD-4023533,PROD-394836,1,1402.37,202.56,15447.5
LI-32614917,ORD-4282753,PROD-509928,3,1480.85,379.94,38019.76
LI-85612801,ORD-2066348,PROD-518255,4,343.27,319.39,10789.33
LI-84626201,ORD-3627806,PROD-596045,1,1784.2,9.25,15030.51
LI-14668280,ORD-5395444,PROD-404265,6,1499.38,290.05,30956.41
LI-98161930,ORD-7198755,PROD-944528,7,2883.99,268.62,35238.16
LI-86527328,ORD-5607133,PROD-390934,4,4753.96,159.22,33621.74
LI-11050797,ORD-1990812,PROD-855796,5,2495.05,214.8,26793.65
LI-81093128,ORD-7865526,PROD-302666,9,1220.75,169.42,36842.86
LI-34203793,ORD-2835383,PROD-893504,4,3728.74,220.66,37532.97
LI-33508553,ORD-3811583,PROD-162577,1,554.97,222.54,18750.99
LI-32327378,ORD-3794706,PROD-174151,1,910.51,146.11,44051.06
LI-49814867,ORD-4855250,PROD-648068,4,1384.89,198.62,43910.7
LI-90439409,ORD-1989406,PROD-336209,2,908.31,221.72,18920.96
LI-18375784,ORD-3522240,PROD-319194,3,62.39,208.47,44112.35
LI-66177530,ORD-1049343,PROD-705394,10,4492.22,186.11,48387.61
LI-38018338,ORD-3936664,PROD-443965,8,3573.71,16.26,47806.89
LI-22885192,ORD-2718905,PROD-382995,2,342.38,224.32,21205.15
LI-76699336,ORD-7352991,PROD-837314,4,1997.58,46.8,3854.81
LI-38684025,ORD-7291811,PROD-176540,8,1809.99,383.63,35287.37
LI-38453708,ORD-2582404,PROD-293800,4,3001.87,415.44,24185.08
LI-94390370,ORD-7705099,PROD-450258,10,2101.9,253.29,19603.11
LI-43254652,ORD-1993766,PROD-755014,8,1581.33,157.84,16139.58
LI-87052958,ORD-2146302,PROD-484162,1,2124.87,364.72,9031.11
LI-91200403,ORD-3086150,PROD-141924,10,1069.82,243.67,46509.57
LI-79777052,ORD-8243759,PROD-865898,3,1643.1,192.61,23336.87
LI-27783755,ORD-2728172,PROD-640776,8,4902.61,433.42,6175.56
LI-46173505,ORD-1836658,PROD-990284,8,4577.95,350.78,38590.01
LI-35242564,ORD-1548279,PROD-530694,9,3158.71,219.91,22977.43
LI-70773594,ORD-6199834,PROD-617046,3,180.23,428.34,42173.42
LI-23533122,ORD-2792512,PROD-470881,1,4748.11,374.04,306.03
LI-38635527,ORD-4814316,PROD-890244,7,3106.7,300.33,46763.94
LI-88638933,ORD-1497563,PROD-921795,7,3639.53,212.71,7745.79
