line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-50782399,ORD-9887116,PROD-397545,8,2712.92,166.96,19211.18
LI-63795376,ORD-7304378,PROD-683494,10,4307.75,119.29,37488.89
LI-29986691,ORD-6427508,PROD-465618,6,1284.22,396.38,45226.42
LI-85547100,ORD-6391808,PROD-469045,5,922.94,37.06,29486.01
LI-55627091,ORD-2884972,PROD-388134,1,782.19,476.9,7134.65
LI-34118935,ORD-9609581,PROD-151135,9,2290.95,140.0,48980.98
LI-50311081,ORD-6084998,PROD-784131,4,3770.46,292.91,35044.94
LI-30514339,ORD-6420073,PROD-611215,4,4216.4,196.61,3749.34
LI-99489232,ORD-9491763,PROD-552210,1,2712.45,142.5,30907.05
LI-19476315,ORD-7512847,PROD-138753,4,2151.33,95.18,35794.0
LI-30093679,ORD-5988201,PROD-107837,7,4400.3,212.08,40402.67
LI-70495982,ORD-2384826,PROD-790505,9,1638.63,242.72,43064.22
LI-34325281,ORD-6523295,PROD-886274,1,1138.77,270.5,10641.66
LI-48545963,ORD-6188428,PROD-637292,1,3923.04,484.51,28411.78
LI-81724836,ORD-2282617,PROD-899872,3,4433.09,219.38,2224.22
LI-80731617,ORD-4768476,PROD-677039,7,3781.57,297.6,12972.88
LI-60216431,ORD-4197848,PROD-466593,5,2352.28,289.51,22673.67
LI-60204151,ORD-6221030,PROD-477055,10,2747.3,17.58,37613.89
LI-11860876,ORD-8274185,PROD-843825,2,3170.03,242.27,45860.04
LI-17482373,ORD-1217427,PROD-780173,3,1942.34,134.16,6552.91
LI-59283655,ORD-5236006,PROD-559583,1,2869.38,15.41,46623.64
LI-85914378,ORD-7585396,PROD-923246,6,3610.02,492.97,43859.36
LI-72061275,ORD-1426533,PROD-419171,2,602.04,132.78,7098.6
LI-19937686,ORD-7330010,PROD-339963,8,231.09,187.18,49060.44
LI-66308343,ORD-7756678,PROD-709721,4,4714.49,95.13,5038.43
LI-25086886,ORD-4047240,PROD-505813,8,1331.68,385.07,2481.54
LI-23143628,ORD-5473879,PROD-461007,4,136.12,351.86,47633.14
LI-45576077,ORD-2100952,PROD-429285,10,2196.0,410.54,22968.65
LI-66694322,ORD-3476877,PROD-524613,9,4911.26,96.57,28663.43
LI-25729587,ORD-4707881,PROD-674481,6,977.28,342.33,6994.96
LI-93080125,ORD-5407948,PROD-287202,1,3561.41,47.44,5699.77
LI-42367799,ORD-5076400,PROD-558260,10,1318.86,407.07,38758.42
