order_id,customer_id,shipping_address_id,billing_address_id,order_date,order_time,status,subtotal,tax_amount,shipping_cost,total_amount,payment_method,notes
ORD-7130914,811119,3b6aaf1a-7739-4814-bc3f-64bfd27d4622,1c04d7fa-7121-41a5-8c90-de9297096ae9,2023-01-11,22:00:00,DELIVERED,6109.1,377.93,11.3,4442.56,CREDIT_CARD,Contact before delivery
ORD-4468827,262854,8cc9a81d-e537-464b-8ee7-eab92308b2b6,6d6462df-fa8d-4e0c-a8f9-d09c5a00bca9,2023-01-27,09:00:00,SHIPPED,7654.21,62.21,6.89,8351.16,DEBIT_CARD,Leave at front door
ORD-4289744,504560,7b3d4f5d-b9ef-480e-88f9-56cdc5c489d6,1e1d7d47-61db-46f8-92b0-29464151f733,2024-08-11,18:30:00,CONFIRMED,9594.84,371.5,21.43,8666.21,DEBIT_CARD,Gift wrapping required
ORD-6740846,740287,86ae0a78-2ca1-4482-bb83-e7c1c7137fb2,d29c66ae-2978-4f8d-8e95-7e4ccf4b3ef3,2024-02-06,10:30:00,SHIPPED,1071.36,94.36,29.24,3382.46,CREDIT_CARD,Contact before delivery
ORD-3933571,317573,22ac9ead-d6ea-4c14-b6d9-0248bd00cc31,7604ab8b-9e28-4aef-9211-5098cc13c3af,2024-03-14,18:30:00,DELIVERED,5294.49,639.27,38.74,2713.09,CREDIT_CARD,Weekend delivery preferred
ORD-2952740,62833,24f8d51f-0a47-4900-8c94-a2c79e96091a,cb081db5-eb9b-4ac8-9435-6cc227dbd071,2024-10-03,12:15:00,PROCESSING,6589.71,12.38,25.83,1308.37,APPLE_PAY,Rush delivery requested
ORD-5626875,129659,8fe55612-dae2-4114-be4d-be31f5459f35,b65096d1-11e4-434f-9c16-02ab0b49e89a,2023-05-31,16:20:00,DELIVERED,5185.74,102.92,35.03,2147.08,CREDIT_CARD,Gift wrapping required
ORD-8418073,498586,5e257152-8dc7-4c11-8eda-611e6e78005e,7f450dd1-bf91-4790-9721-240f3ba708be,2023-05-21,10:30:00,SHIPPED,5369.57,686.56,8.69,7935.3,CREDIT_CARD,Fragile items
ORD-5421291,63652,a8b4f04c-0ddf-4894-989b-8674e3c6086a,e6ed8e20-ca49-484f-9d45-b4270f4737f6,2023-10-28,20:10:00,DELIVERED,352.24,480.96,38.95,7877.28,CREDIT_CARD,Weekend delivery preferred
ORD-4409176,536096,773711be-3597-4a52-b1d0-ab2de040f6db,ae3522ad-6068-4e45-9653-66d461f7294e,2023-10-03,18:30:00,PROCESSING,7634.48,330.54,25.37,5381.73,CREDIT_CARD,Gift wrapping required
