product_id,category_id,product_name,price,cost,sku,stock_quantity,reorder_level,supplier_id,weight_kg,dimensions,is_active,created_date
PROD-644341,4217818353568946223,Stainless Steel Water Bottle,4626.06,1280.44,SKU-4067419,1749,95,SUP-3322,29.61,7x38x021cm,False,2021-11-28
PROD-588606,374509944988764873,Portable Phone Charger,2650.18,2153.08,SKU-4559571,2367,91,SUP-9082,48.82,2x88x4cm,True,2022-12-16
PROD-326351,5415274968955966480,Wireless Bluetooth Headphones,758.76,453.94,SKU-5470762,4369,18,SUP-8979,32.67,3x9x693cm,False,2024-10-22
PROD-162582,8256448204831731307,Wireless Bluetooth Headphones,46.81,1853.73,SKU-3162074,4388,37,SUP-3281,5.65,27x07x9cm,True,2023-12-14
PROD-929336,2252748713041864199,Bluetooth Speaker,334.13,343.8,SKU-2650201,2439,64,SUP-9045,20.81,03x1x22cm,False,2020-04-13
PROD-822343,3018512260350469479,Stainless Steel Water Bottle,3054.61,1533.14,SKU-3422448,5209,94,SUP-9833,4.44,07x99x6cm,False,2024-03-17
PROD-488279,4957501625691195826,Standing Desk Converter,224.85,358.29,SKU-7173547,8563,76,SUP-6768,20.39,574x95x584cm,False,2022-03-18
PROD-533672,8591083911650159489,Fitness Tracker Watch,3887.9,1397.4,SKU-1837861,5512,87,SUP-9400,2.12,60x41x3cm,True,2020-03-15
PROD-439501,4542821066765679084,Gaming Laptop Pro,1331.73,1177.56,SKU-9999380,7947,81,SUP-7234,40.3,016x150x3cm,False,2023-05-16
PROD-353422,2622980611657449561,Stainless Steel Water Bottle,589.26,2234.45,SKU-8511847,7689,86,SUP-1716,42.96,3x66x3cm,False,2020-01-25
PROD-695621,4216928746335018788,Stainless Steel Water Bottle,2616.31,2632.61,SKU-1958496,6015,36,SUP-8272,33.99,36x362x97cm,False,2020-09-01
PROD-849856,1474000262101919800,Stainless Steel Water Bottle,325.76,1926.55,SKU-4484473,3258,45,SUP-7482,2.02,142x881x8cm,False,2021-07-25
PROD-227435,8694036217721278976,Portable Phone Charger,1534.97,453.99,SKU-6484442,3478,83,SUP-4612,21.86,6x03x7cm,True,2022-08-20
PROD-661381,9095581349979930942,Air Purifier HEPA,4191.96,842.55,SKU-8153724,9140,79,SUP-7750,34.86,78x15x82cm,False,2021-04-30
PROD-381431,4641373331450730476,Yoga Mat Premium,2817.66,358.86,SKU-3750624,8078,31,SUP-6070,40.56,70x6x43cm,False,2023-09-30
PROD-304943,4002905496070050405,Fitness Tracker Watch,2649.67,1538.8,SKU-8201429,1701,51,SUP-8357,6.59,65x21x522cm,True,2022-05-27
PROD-646235,1516476048131278206,Stainless Steel Water Bottle,2173.42,573.3,SKU-1591444,2344,37,SUP-4943,48.84,463x42x5cm,True,2024-06-19
PROD-604530,4968794200064390670,Memory Foam Pillow,3897.3,907.51,SKU-9195002,4056,30,SUP-1586,27.98,606x5x96cm,True,2022-06-28
PROD-232314,4498758407503687268,Standing Desk Converter,1032.24,610.05,SKU-5770476,9266,91,SUP-6774,20.31,5x11x4cm,False,2024-09-16
PROD-322009,391463141768048374,Bluetooth Speaker,2107.13,2720.94,SKU-4766160,8138,35,SUP-4708,44.52,2x2x9cm,False,2024-09-13
PROD-713190,5876375185168345772,Air Purifier HEPA,2734.17,723.07,SKU-8595316,1095,69,SUP-9052,34.26,55x463x394cm,True,2021-12-18
PROD-574854,6022868850409985782,Standing Desk Converter,3490.82,542.34,SKU-5928186,2555,94,SUP-3452,42.19,852x64x0cm,True,2022-02-13
PROD-645995,4511097733170684835,Air Purifier HEPA,875.15,442.34,SKU-4536536,120,15,SUP-3252,24.82,94x6x77cm,True,2020-03-17
PROD-781129,4688941434463896050,LED Desk Lamp,4585.73,1188.42,SKU-7711887,8636,90,SUP-9698,20.86,826x255x0cm,True,2020-04-09
PROD-576242,1410270193340093609,Coffee Machine Deluxe,316.9,1443.05,SKU-1323462,4582,68,SUP-8432,11.84,140x973x364cm,True,2021-06-25
PROD-974987,993521351595448761,Air Purifier HEPA,3220.72,1063.53,SKU-8228341,4198,21,SUP-5346,8.44,5x9x8cm,True,2021-02-27
PROD-679365,986342392760989348,Fitness Tracker Watch,4688.99,2568.93,SKU-3599437,7906,49,SUP-7715,42.62,8x24x20cm,True,2021-11-16
PROD-763146,6721746791674511407,Portable Phone Charger,2894.54,1013.4,SKU-1017273,4356,61,SUP-8443,9.79,86x452x32cm,False,2020-05-31
PROD-134882,7172375876898507402,LED Desk Lamp,453.13,1790.09,SKU-7654194,4105,65,SUP-5200,18.92,6x9x72cm,True,2022-06-25
