line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-20955679,ORD-6309958,PROD-509785,7,1136.56,263.46,31044.49
LI-23797689,ORD-2290842,PROD-568681,8,4902.59,461.39,26537.44
LI-62785324,ORD-3045580,PROD-224554,1,3797.91,465.33,32156.06
LI-27353342,ORD-2966337,PROD-784229,2,2748.56,206.47,3397.35
LI-21837610,ORD-7504200,PROD-751003,2,3146.38,301.59,29741.84
LI-41152554,ORD-9397708,PROD-619381,4,84.19,329.53,3304.75
LI-92424236,ORD-9109026,PROD-147059,7,1358.41,190.59,2644.84
LI-33681998,ORD-7058787,PROD-720494,6,4650.27,174.17,2984.56
LI-70556969,ORD-7980260,PROD-432536,4,3062.88,355.8,37050.46
LI-12567727,ORD-9456255,PROD-253955,1,556.75,291.6,18825.01
LI-61663954,ORD-3142049,PROD-903043,2,1894.91,424.64,23570.59
LI-41936753,ORD-6759533,PROD-959899,3,3393.63,397.94,47242.11
LI-47755070,ORD-8494806,PROD-941131,9,3269.1,371.86,20589.64
LI-82084769,ORD-9954919,PROD-596706,1,3444.37,233.38,27147.68
LI-49390284,ORD-4596124,PROD-957579,9,2396.93,355.43,14290.18
LI-69321355,ORD-2890336,PROD-259088,2,493.93,330.03,38342.87
LI-36499955,ORD-1821272,PROD-975256,1,1528.75,330.88,46820.42
LI-77115215,ORD-8459407,PROD-871221,4,3994.09,477.5,30014.6
LI-94752841,ORD-3189754,PROD-576908,2,1597.57,470.5,49642.89
LI-31216836,ORD-4068934,PROD-293364,10,2621.83,270.96,84.86
LI-95170533,ORD-3822252,PROD-973130,7,3901.86,260.41,34018.57
LI-29640329,ORD-5413086,PROD-159626,2,2112.64,157.64,46085.39
LI-18681362,ORD-8993385,PROD-521382,6,4920.46,186.57,4938.98
LI-86765519,ORD-7253532,PROD-553359,5,3318.41,136.55,48084.5
LI-57308942,ORD-4470649,PROD-168354,5,1402.14,339.77,34737.71
LI-70905548,ORD-4757291,PROD-537846,3,2711.31,357.23,23552.61
LI-28392583,ORD-4882298,PROD-736027,6,982.08,132.27,41197.57
LI-72261278,ORD-8181249,PROD-511084,3,2192.75,91.01,34711.08
LI-18619196,ORD-9315517,PROD-922860,1,2434.81,135.88,4381.12
LI-38715817,ORD-5567234,PROD-645504,6,2346.56,130.67,30961.06
LI-44250582,ORD-4501726,PROD-666543,8,2459.77,402.55,39598.29
LI-16538699,ORD-9192214,PROD-107689,9,2373.45,173.59,8923.98
LI-40163432,ORD-7275185,PROD-433712,4,3260.56,19.87,16268.5
LI-60119895,ORD-1662252,PROD-706426,8,865.14,231.16,39875.27
LI-16340633,ORD-9091082,PROD-131852,6,918.25,442.89,28005.78
LI-86833676,ORD-6319307,PROD-882601,7,1987.91,69.67,15313.38
LI-12299774,ORD-9278918,PROD-129735,10,3020.31,466.35,45947.66
LI-33262692,ORD-1973865,PROD-661834,5,1493.14,450.28,46048.78
LI-98138180,ORD-8879646,PROD-653837,3,1324.54,243.18,1041.7
LI-14801441,ORD-7568716,PROD-128968,7,1580.57,3.11,44938.32
LI-40327501,ORD-8898774,PROD-542831,2,760.41,436.48,40247.52
LI-71347969,ORD-5875463,PROD-221570,4,2821.47,25.38,33518.45
