category_id,category_name,description,is_active
2712069394940928284,Electronics,Jewelry and fashion accessories,False
3707809097726193959,Sports & Outdoors,"Books, movies, and media content",True
4447381669363115403,Health & Beauty,Pet care and animal supplies,False
8187119625378092848,Office Supplies,Car parts and automotive accessories,True
827743717391816888,Arts & Crafts,Jewelry and fashion accessories,False
7321192687435810231,Sports & Outdoors,Fashion and clothing items,False
6111723411671438529,Sports & Outdoors,Car parts and automotive accessories,True
587569194942848290,Musical Instruments,Food products and beverages,True
7259800711326901552,Home & Garden,Pet care and animal supplies,False
3392053746659173748,Pet Supplies,Jewelry and fashion accessories,False
4033758290042750082,Jewelry,Food products and beverages,True
4761011002339355206,Office Supplies,Art supplies and craft materials,True
68071976881036732,Musical Instruments,Fashion and clothing items,False
8043517092502004636,Arts & Crafts,Pet care and animal supplies,True
6695992508732517345,Home & Garden,Musical instruments and audio equipment,False
5628789588640252046,Health & Beauty,Office and business supplies,True
2575927906238555402,Musical Instruments,Baby and infant care products,True
7487370707277868365,Pet Supplies,Musical instruments and audio equipment,False
5177569389951683411,Home & Garden,Musical instruments and audio equipment,True
2676417263037068114,Arts & Crafts,Electronic devices and accessories,True
331708931771232207,Electronics,Fashion and clothing items,False
3231551753831977298,Jewelry,Office and business supplies,False
6087824683143732556,Office Supplies,"Books, movies, and media content",True
456064554458256967,Pet Supplies,"Health, beauty, and personal care",True
4016684390731007648,Pet Supplies,"Books, movies, and media content",True
2069081277535721200,Electronics,"Books, movies, and media content",True
2123917749865231409,Pet Supplies,"Books, movies, and media content",True
1542964205623185265,Home & Garden,Pet care and animal supplies,True
1868937815036256571,Food & Beverages,Sports equipment and outdoor gear,True
7762766914499314656,Musical Instruments,Art supplies and craft materials,False
3111907763239164256,Home & Garden,Musical instruments and audio equipment,False
7132961319861288522,Health & Beauty,Home improvement and garden supplies,False
443477002276668966,Sports & Outdoors,Jewelry and fashion accessories,False
6970731944982259213,Electronics,Musical instruments and audio equipment,False
1125896948950511531,Pet Supplies,"Books, movies, and media content",False
6947722293655178304,Automotive,Electronic devices and accessories,True
8869202376746546173,Office Supplies,Office and business supplies,False
5980236231845963423,Musical Instruments,"Health, beauty, and personal care",False
7181818916682529664,Books & Media,Jewelry and fashion accessories,False
5226557569352043177,Musical Instruments,Toys and recreational games,True
2446704562059075361,Health & Beauty,Toys and recreational games,False
6031742784831554184,Health & Beauty,Art supplies and craft materials,False
1852550747982619990,Baby Products,Jewelry and fashion accessories,False
2154866687186561827,Jewelry,Pet care and animal supplies,False
5578698078737493395,Automotive,Office and business supplies,False
7748507025352811501,Pet Supplies,Baby and infant care products,False
612502917000021429,Electronics,Office and business supplies,True
310605620031349302,Books & Media,Home improvement and garden supplies,True
3791024935015238979,Sports & Outdoors,Musical instruments and audio equipment,True
1763596043314294515,Arts & Crafts,Toys and recreational games,True
3704412522306026418,Office Supplies,"Books, movies, and media content",True
9009217787216490696,Home & Garden,Musical instruments and audio equipment,True
4269794006697912993,Clothing & Apparel,Baby and infant care products,True
937500608082132824,Sports & Outdoors,Fashion and clothing items,False
8739681629083126470,Musical Instruments,Electronic devices and accessories,True
3019202675295936628,Sports & Outdoors,Car parts and automotive accessories,True
8075682520301562371,Food & Beverages,Art supplies and craft materials,True
7796063242632111733,Office Supplies,Home improvement and garden supplies,True
6570959813428918612,Toys & Games,Car parts and automotive accessories,False
4566896989748555570,Health & Beauty,Electronic devices and accessories,True
506653687746519058,Food & Beverages,Jewelry and fashion accessories,True
2854543389886303914,Toys & Games,Electronic devices and accessories,True
6883888046543298310,Clothing & Apparel,Art supplies and craft materials,False
4203653927842121621,Office Supplies,Home improvement and garden supplies,False
7868880932638586037,Sports & Outdoors,Art supplies and craft materials,False
5740686671368355979,Arts & Crafts,"Books, movies, and media content",False
3952338275242211116,Electronics,Jewelry and fashion accessories,True
4901846037250207391,Arts & Crafts,Sports equipment and outdoor gear,False
4786596556887740282,Electronics,Pet care and animal supplies,True
3064488316931590278,Jewelry,Toys and recreational games,True
5541304053320405797,Clothing & Apparel,Baby and infant care products,True
9044908244619071514,Clothing & Apparel,Sports equipment and outdoor gear,True
1682074414053049201,Toys & Games,Home improvement and garden supplies,True
4835902068810839531,Arts & Crafts,Jewelry and fashion accessories,True
3211929960971196764,Office Supplies,Sports equipment and outdoor gear,True
2011425892660739790,Home & Garden,Sports equipment and outdoor gear,False
1771777638830735596,Baby Products,Car parts and automotive accessories,False
324598245498202416,Home & Garden,Home improvement and garden supplies,True
6115874252190232021,Automotive,Electronic devices and accessories,False
371212499118227650,Pet Supplies,Home improvement and garden supplies,True
8909275466963594676,Musical Instruments,Fashion and clothing items,True
2604111270921255202,Clothing & Apparel,Musical instruments and audio equipment,False
1896290599917395436,Electronics,Food products and beverages,True
2622442134201204162,Clothing & Apparel,Art supplies and craft materials,True
3440384650350374616,Jewelry,Food products and beverages,True
7139135675868871819,Office Supplies,Office and business supplies,True
3386973594524699401,Baby Products,Sports equipment and outdoor gear,False
2783837446817725380,Health & Beauty,Food products and beverages,True
298190541890422480,Baby Products,Home improvement and garden supplies,False
3757027435002999469,Arts & Crafts,Art supplies and craft materials,False
6386193761423447420,Office Supplies,Baby and infant care products,False
7854076196153631041,Electronics,Toys and recreational games,False
7310642743030437963,Baby Products,Baby and infant care products,False
3763825152218166902,Electronics,Jewelry and fashion accessories,False
4964963824798752785,Food & Beverages,Pet care and animal supplies,False
8130507976604972055,Jewelry,Jewelry and fashion accessories,False
8375152588894957134,Toys & Games,Car parts and automotive accessories,False
1120500947879965395,Health & Beauty,Art supplies and craft materials,True
260418364100319735,Food & Beverages,Pet care and animal supplies,True
1392498662515088844,Clothing & Apparel,Food products and beverages,True
6478104227213039622,Sports & Outdoors,Baby and infant care products,False
1337910477995048288,Home & Garden,Office and business supplies,False
5201869000099074651,Office Supplies,Art supplies and craft materials,False
8633764886607761157,Baby Products,Home improvement and garden supplies,False
4152582068265474790,Baby Products,Toys and recreational games,False
3931876662235929295,Clothing & Apparel,Fashion and clothing items,True
4589031364826271808,Jewelry,Musical instruments and audio equipment,False
1032202661861288915,Sports & Outdoors,Electronic devices and accessories,True
424638156437587980,Health & Beauty,"Health, beauty, and personal care",True
3453011196376335489,Automotive,Musical instruments and audio equipment,False
1821319098119192100,Jewelry,Art supplies and craft materials,True
8743718812321685834,Jewelry,Art supplies and craft materials,False
9158605303538627174,Home & Garden,Art supplies and craft materials,False
5757787601526696023,Food & Beverages,Electronic devices and accessories,True
8326316918487855600,Toys & Games,Food products and beverages,False
7428728878371585478,Jewelry,Musical instruments and audio equipment,True
6561376354082930378,Home & Garden,Pet care and animal supplies,False
2727303591616645825,Jewelry,Pet care and animal supplies,True
6626058370232778014,Home & Garden,Jewelry and fashion accessories,True
260096817476617981,Baby Products,Pet care and animal supplies,True
6718595809132743000,Arts & Crafts,Car parts and automotive accessories,True
2443056467861797050,Electronics,Electronic devices and accessories,True
943914136682674999,Books & Media,Fashion and clothing items,False
3740853604813033842,Arts & Crafts,Musical instruments and audio equipment,False
9001724191119276438,Jewelry,"Health, beauty, and personal care",False
4446745106200598077,Clothing & Apparel,"Books, movies, and media content",False
4316594498491279841,Home & Garden,Pet care and animal supplies,True
267931306949595548,Clothing & Apparel,Home improvement and garden supplies,True
196560801334669703,Sports & Outdoors,Baby and infant care products,False
2688004681343529133,Home & Garden,Electronic devices and accessories,True
2950355861454310298,Electronics,Musical instruments and audio equipment,False
4531978352301073582,Musical Instruments,Pet care and animal supplies,False
1973324108089401722,Arts & Crafts,Office and business supplies,True
2807544903880057980,Jewelry,Jewelry and fashion accessories,False
6713793980726430147,Toys & Games,Electronic devices and accessories,True
2089819577182355517,Books & Media,Pet care and animal supplies,False
1777243195080265746,Home & Garden,Art supplies and craft materials,True
2005886485163479582,Toys & Games,Fashion and clothing items,False
6421827098264619401,Office Supplies,"Health, beauty, and personal care",False
5467152754098035507,Electronics,"Health, beauty, and personal care",False
4205777319466419102,Toys & Games,Baby and infant care products,False
8102013946947763008,Food & Beverages,Musical instruments and audio equipment,True
3392694582429930517,Musical Instruments,Baby and infant care products,True
5737285767003720518,Baby Products,Jewelry and fashion accessories,True
486987486533781687,Food & Beverages,Home improvement and garden supplies,False
3080023111920838377,Musical Instruments,Baby and infant care products,False
4851588416554342611,Health & Beauty,Art supplies and craft materials,False
657106910265991772,Toys & Games,Musical instruments and audio equipment,False
5111808423325145527,Baby Products,"Books, movies, and media content",False
2634224900710307013,Baby Products,Electronic devices and accessories,False
7436580913993206179,Health & Beauty,Pet care and animal supplies,False
4532777106381050691,Pet Supplies,"Health, beauty, and personal care",True
1139760020033778155,Toys & Games,"Health, beauty, and personal care",True
4863348853605345381,Clothing & Apparel,Sports equipment and outdoor gear,False
8369500663525965607,Pet Supplies,Musical instruments and audio equipment,False
2223154989874627509,Home & Garden,Art supplies and craft materials,True
6749259728953428863,Health & Beauty,Baby and infant care products,True
8665769534475495420,Sports & Outdoors,Art supplies and craft materials,False
3461269107715947380,Sports & Outdoors,Art supplies and craft materials,False
4609804413282415768,Books & Media,Office and business supplies,True
6798297615070076859,Arts & Crafts,Sports equipment and outdoor gear,True
4002646355872928789,Office Supplies,Musical instruments and audio equipment,True
5657063555035991864,Home & Garden,Pet care and animal supplies,True
2121728004726359627,Baby Products,Musical instruments and audio equipment,False
6195697984938599917,Pet Supplies,Jewelry and fashion accessories,False
5048854690988847964,Sports & Outdoors,Baby and infant care products,True
