category_id,category_name,description,is_active
6754043117641563214,Toys & Games,Baby and infant care products,False
3614812486399971004,Sports & Outdoors,Fashion and clothing items,True
6275989297465047562,Jewelry,"Books, movies, and media content",True
6002775540550393957,Jewelry,Jewelry and fashion accessories,False
676453053473881478,Baby Products,Food products and beverages,True
5758563576481763172,Jewelry,Pet care and animal supplies,True
1800179158347936845,Home & Garden,Sports equipment and outdoor gear,True
4230244361909814795,Electronics,Art supplies and craft materials,False
6811897345242871074,Arts & Crafts,Electronic devices and accessories,True
2461693953387847369,Books & Media,Art supplies and craft materials,False
7786402640867319805,Arts & Crafts,Art supplies and craft materials,True
8323746978816389144,Jewelry,Jewelry and fashion accessories,True
350241486414325112,Toys & Games,Home improvement and garden supplies,True
3095613882275765957,Toys & Games,Car parts and automotive accessories,True
2496089295850088397,Clothing & Apparel,Pet care and animal supplies,True
5370878269934802575,Books & Media,"Books, movies, and media content",False
7852980390061305928,Health & Beauty,Car parts and automotive accessories,False
5871691687816352355,Sports & Outdoors,Jewelry and fashion accessories,True
1398693275921901772,Toys & Games,"Books, movies, and media content",False
4217402982117688413,Clothing & Apparel,Home improvement and garden supplies,True
3581633334224144054,Baby Products,Art supplies and craft materials,True
7104778093978445328,Clothing & Apparel,Food products and beverages,True
9186300335804019860,Clothing & Apparel,Art supplies and craft materials,False
8839709705281156773,Clothing & Apparel,Jewelry and fashion accessories,True
3216400817354399802,Health & Beauty,Art supplies and craft materials,True
1470504248945926525,Food & Beverages,Jewelry and fashion accessories,False
9004769462882991578,Jewelry,Sports equipment and outdoor gear,False
3646170833213017568,Books & Media,Baby and infant care products,True
1415032951710737549,Food & Beverages,Food products and beverages,False
2866490865672950780,Baby Products,Baby and infant care products,True
6349674327605279957,Sports & Outdoors,"Books, movies, and media content",False
22534293552512206,Automotive,Office and business supplies,True
4105454823318951040,Arts & Crafts,Jewelry and fashion accessories,True
9021933705975090689,Arts & Crafts,Musical instruments and audio equipment,False
4260943969336111329,Clothing & Apparel,Musical instruments and audio equipment,True
5659187624547556093,Toys & Games,Jewelry and fashion accessories,True
468164564308338984,Baby Products,Car parts and automotive accessories,True
6881175636021075252,Toys & Games,Electronic devices and accessories,False
7586365017579906745,Toys & Games,Pet care and animal supplies,True
2022152954133494098,Electronics,Food products and beverages,False
601399403261104672,Musical Instruments,Toys and recreational games,True
7439755401841938515,Baby Products,"Books, movies, and media content",False
1902451271428991453,Health & Beauty,Food products and beverages,False
1706412872194150386,Health & Beauty,Baby and infant care products,True
7387909176313301861,Food & Beverages,Pet care and animal supplies,False
2696991480576936218,Office Supplies,Office and business supplies,True
7204816418534356094,Toys & Games,Musical instruments and audio equipment,False
1794712270972856459,Health & Beauty,"Books, movies, and media content",True
5130196429470059712,Pet Supplies,Pet care and animal supplies,False
7679771762970108471,Arts & Crafts,"Health, beauty, and personal care",True
3791570135731764222,Food & Beverages,Toys and recreational games,True
2166802623584169690,Health & Beauty,Electronic devices and accessories,True
1742042756833442871,Baby Products,Jewelry and fashion accessories,False
3156544081207203942,Arts & Crafts,"Health, beauty, and personal care",True
6006498400527588702,Toys & Games,Sports equipment and outdoor gear,True
975405489477219254,Food & Beverages,"Books, movies, and media content",True
6729975657447822014,Home & Garden,Office and business supplies,False
6757608344077511922,Arts & Crafts,Jewelry and fashion accessories,False
8048961251128115686,Home & Garden,Pet care and animal supplies,False
2680033717164797807,Books & Media,Jewelry and fashion accessories,True
1712621971886498202,Arts & Crafts,Pet care and animal supplies,True
3206954321823143223,Clothing & Apparel,Pet care and animal supplies,False
1913779172733781539,Home & Garden,Jewelry and fashion accessories,True
9177324309000268182,Home & Garden,Fashion and clothing items,True
2377353679891190520,Health & Beauty,Musical instruments and audio equipment,True
8823317600205124843,Books & Media,Toys and recreational games,False
6049618272941614121,Musical Instruments,Car parts and automotive accessories,False
387993254315699671,Food & Beverages,Pet care and animal supplies,True
8425485295251368079,Books & Media,Food products and beverages,False
6084453950017353946,Baby Products,Pet care and animal supplies,True
3268605458846523819,Baby Products,Home improvement and garden supplies,False
4482154032899531146,Musical Instruments,Art supplies and craft materials,False
1284519369374565583,Arts & Crafts,Pet care and animal supplies,True
8617429104456471669,Baby Products,Pet care and animal supplies,True
402048682239545396,Arts & Crafts,Toys and recreational games,True
3564686093611004329,Toys & Games,Home improvement and garden supplies,True
2176963302152483105,Sports & Outdoors,"Health, beauty, and personal care",True
6630835447459820373,Toys & Games,Food products and beverages,False
786513246101897472,Clothing & Apparel,"Health, beauty, and personal care",True
289590140176421007,Musical Instruments,Jewelry and fashion accessories,False
7775635693277153983,Sports & Outdoors,Art supplies and craft materials,False
9212623807531242701,Automotive,"Books, movies, and media content",True
8641803006482902005,Sports & Outdoors,Home improvement and garden supplies,False
5914679738743434774,Electronics,Pet care and animal supplies,False
7883900508766187378,Clothing & Apparel,Jewelry and fashion accessories,False
251597398949214379,Automotive,Electronic devices and accessories,False
1520595856025411691,Musical Instruments,"Books, movies, and media content",True
2574464649188995594,Arts & Crafts,Baby and infant care products,True
6255141931270931607,Sports & Outdoors,Baby and infant care products,True
5248745596247982732,Musical Instruments,Pet care and animal supplies,True
5842579138279280682,Office Supplies,Car parts and automotive accessories,False
2249657739350135284,Baby Products,Jewelry and fashion accessories,False
3465549815389662941,Musical Instruments,Pet care and animal supplies,True
2087611777466854249,Books & Media,Art supplies and craft materials,False
4477550689315674585,Baby Products,Car parts and automotive accessories,False
1925434791397929194,Health & Beauty,Art supplies and craft materials,False
6168610615372374709,Automotive,Pet care and animal supplies,False
1200322428997795010,Pet Supplies,Food products and beverages,True
8818763246468682481,Electronics,Home improvement and garden supplies,False
6356212554202115829,Jewelry,Jewelry and fashion accessories,True
1948656807304082009,Musical Instruments,Electronic devices and accessories,True
