line_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
LI-54231996,ORD-9168668,PROD-634480,1,2375.7,9.38,15497.55
LI-48026924,ORD-9986613,PROD-105746,4,4446.38,19.92,5673.95
LI-95462080,ORD-3892711,PROD-969002,10,1731.39,232.18,17317.54
LI-96093184,ORD-9008508,PROD-533169,1,2421.72,205.31,20344.98
LI-63361178,ORD-1640680,PROD-662175,3,2497.93,365.18,24627.27
LI-58056579,ORD-7453057,PROD-791515,4,1305.76,435.26,1906.32
LI-74736496,ORD-6415926,PROD-110752,5,1280.34,110.35,32947.06
LI-58661484,ORD-9139413,PROD-918570,3,1377.31,434.76,35875.81
LI-83147633,ORD-8270648,PROD-963058,7,297.95,478.49,37808.37
LI-90723491,ORD-3741698,PROD-355851,8,3261.83,337.59,49402.53
LI-61517042,ORD-4157330,PROD-891851,7,1827.79,91.04,26790.4
LI-68282292,ORD-3425484,PROD-682930,2,1975.6,125.87,34554.03
LI-59190386,ORD-1841763,PROD-889699,10,3917.38,10.48,34966.62
LI-24065695,ORD-1301027,PROD-520416,6,131.34,263.74,27268.65
LI-72916122,ORD-2245418,PROD-449382,2,4098.26,333.43,9364.2
LI-65256329,ORD-1403323,PROD-482292,8,1708.31,290.8,7545.11
LI-77071248,ORD-8986188,PROD-188769,8,2650.53,499.88,10763.6
LI-36428972,ORD-1771843,PROD-484853,2,452.28,468.51,41327.35
LI-35141348,ORD-7347721,PROD-952353,4,2855.27,476.37,24793.62
LI-14296414,ORD-1927101,PROD-871654,9,613.16,205.48,40858.21
LI-79661258,ORD-4864486,PROD-915886,1,2008.59,23.17,37540.68
LI-72946002,ORD-6790932,PROD-903598,1,2001.21,318.9,45397.23
LI-15873108,ORD-8961841,PROD-298361,2,2490.56,181.19,10465.72
LI-12428127,ORD-3949337,PROD-740065,2,2738.98,473.89,49189.83
LI-40884077,ORD-8423617,PROD-489801,4,4273.55,405.23,23192.03
LI-49795984,ORD-1893778,PROD-832044,9,2500.28,170.47,40800.53
LI-46380565,ORD-1081399,PROD-392599,6,1424.36,138.14,44647.54
LI-49487190,ORD-2527132,PROD-154334,2,4526.82,364.51,12632.91
LI-77111638,ORD-3333864,PROD-819370,8,2451.08,17.36,29956.7
LI-71184403,ORD-9925236,PROD-984209,6,2978.53,32.46,47982.47
LI-90836549,ORD-1199170,PROD-816634,10,1086.97,389.8,29594.08
LI-66617902,ORD-8735915,PROD-403423,1,1004.54,487.31,25517.85
LI-84941407,ORD-6497754,PROD-718968,1,3351.35,247.35,14385.8
LI-15908228,ORD-6919129,PROD-811883,8,577.36,194.48,31400.23
LI-25982203,ORD-7549418,PROD-119012,1,2913.3,374.89,18919.39
LI-31394558,ORD-4188561,PROD-624861,6,1491.94,249.09,46240.95
LI-16380598,ORD-9385813,PROD-394152,7,2286.03,137.33,19098.69
LI-25247645,ORD-7531915,PROD-431931,9,1991.23,422.55,18719.48
LI-55730388,ORD-4737335,PROD-637280,2,1334.47,165.99,44261.02
LI-50910796,ORD-5306068,PROD-111111,8,4887.6,4.5,21025.0
LI-53938691,ORD-1770585,PROD-260218,8,2222.15,88.42,10257.22
